obs_name,method_cluster,selected_as_cancer_cluster,signed_distance_to_selected_cancer_cluster_boundary,x,y,annotation_optional_validation_only,score_cholesterol_biosynthesis,score_immune_activation,score_proliferation,score_hypoxia_stress
19_31679,7,False,913.4543,7484.1377,1768.1566,T_cell,-0.17691031,0.8417857,-0.1512911,0.49470982
19_31680,3,False,389.527,7487.487,2400.143,M1_macrophages,0.35965616,1.7262673,-0.1512911,0.18558675
19_31681,1,True,-118.76507,7483.7197,5701.667,Tumor,0.092886284,0.091018915,-0.1512911,-0.25734973
19_31684,3,False,745.30206,7490.4697,1953.0267,M1_macrophages,-0.17691031,0.5153509,-0.1512911,-0.25734973
19_31685,7,False,523.53107,7489.653,2211.2686,M1_macrophages,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_31686,3,False,491.18332,7488.824,2252.2305,High_Endothelial_Venules,-0.17691031,0.8954334,-0.1512911,-0.25734973
19_31687,4,False,555.62616,7482.797,4004.3171,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31692,0,False,1371.0695,7495.9683,1202.541,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31693,3,False,1022.1354,7491.795,1651.5009,High_Endothelial_Venules,1.7446696,0.091018915,-0.1512911,-0.25734973
19_31695,1,True,-74.18163,7487.0586,8043.5693,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31698,4,False,1445.9084,7488.119,1109.3607,Plasma_IgG,0.37521258,-0.15783484,-0.1512911,-0.25734973
19_31700,7,False,955.80865,7492.175,1725.4639,unknown,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31701,0,False,401.87228,7483.651,2374.596,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,0.7374304,0.13336237
19_31703,4,False,619.1261,7485.653,3838.6843,Plasma_IgG,-0.17691031,0.48544276,-0.1512911,0.18558675
19_31704,2,False,235.44427,7495.293,4330.4824,M1_macrophages,-0.17691031,1.6429917,1.1368978,-0.0062302863
19_31705,1,True,-41.77801,7496.5034,6009.0264,Tumor,0.5129384,-0.15783484,-0.1512911,0.24488916
19_31706,6,False,25.643818,7491.2163,4626.9717,Tumor,1.623519,-0.15783484,-0.1512911,0.30289274
19_31707,1,True,-159.83533,7493.0293,7956.1245,Tumor,0.25930268,-0.15783484,0.7374304,0.8255608
19_31709,7,False,456.8375,7487.2524,2297.1558,unknown,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_31711,3,False,326.13794,7492.7227,2578.2617,Germinal_Center_Plasma_IgM_B_cell,0.37521258,0.091018915,-0.1512911,-0.0062302863
19_31712,7,False,396.7967,7489.9307,2982.3843,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31713,8,False,412.61096,7499.1606,3123.7422,Germinal_Center_Plasma_IgM_B_cell,0.3653865,0.47779295,-0.1512911,0.051773284
19_31715,1,True,-30.901974,7492.539,6916.819,Tumor,-0.17691031,-0.15783484,-0.1512911,0.6633104
19_31719,7,False,334.61142,7489.6313,2778.5554,unknown,-0.17691031,-0.15783484,-0.1512911,0.18558675
19_31720,8,False,424.40884,7490.8833,3419.616,T_cell,-0.17691031,0.236589,0.40942973,-0.25734973
19_31721,2,False,613.0605,7488.0327,3818.9656,Plasma_IgG,-0.17691031,0.33987266,-0.1512911,0.051773284
19_31722,0,False,569.883,7499.009,3991.6353,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31723,1,True,-25.643818,7494.9062,4652.3486,unknown,0.25930268,-0.15783484,0.86171067,0.67103726
19_31724,1,True,-75.82807,7489.975,6046.645,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31729,8,False,366.2466,7490.628,2889.0483,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31730,8,False,415.1243,7493.7856,3076.8523,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31731,3,False,478.5661,7490.3633,3546.7087,Plasma_IgA,-0.17691031,0.236589,-0.1512911,-0.25734973
19_31732,3,False,511.8006,7492.08,3620.4207,M1_macrophages,-0.17691031,0.091018915,-0.1512911,-0.041671056
19_31733,2,False,640.6299,7492.5146,3872.7979,Plasma_IgG,0.3653865,2.6313477,0.40942973,-0.25734973
19_31734,6,False,616.03064,7495.8403,3944.8784,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.6581641
19_31735,4,False,107.44302,7495.916,5189.5747,Plasma_IgG,-0.17691031,-0.15783484,0.57617694,-0.0062302863
19_31736,1,True,-93.671104,7494.043,8022.492,Tumor,-0.17691031,-0.15783484,0.57617694,-0.041671056
19_31737,2,False,1259.0575,7498.5713,1340.9594,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31738,8,False,419.29874,7491.9834,3038.5623,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31739,6,False,352.77023,7492.7554,4209.959,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,0.13336237
19_31744,1,True,-117.212296,7495.443,7998.6904,Tumor,1.0552353,-0.15783484,-0.1512911,0.6725626
19_31745,4,False,1467.4525,7497.1836,1089.6803,Plasma_IgG,-0.17691031,-0.15783484,0.55838305,-0.25734973
19_31751,7,False,420.83948,7495.29,2358.8384,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31753,0,False,397.45663,7490.634,3149.9397,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31754,0,False,475.45728,7497.488,4086.6,Plasma_IgG,0.6826098,-0.15783484,-0.1512911,0.051773284
19_31755,1,True,-129.92867,7500.6934,8440.682,Tumor,0.5727724,-0.15783484,-0.1512911,0.14066516
19_31760,7,False,901.3862,7494.312,1784.8976,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31761,7,False,869.1705,7498.3247,1821.1447,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31762,3,False,803.71954,7499.874,1893.0103,M1_macrophages,-0.17691031,0.9014163,-0.1512911,0.084492885
19_31764,2,False,610.3427,7496.0474,3792.5078,Plasma_IgG,-0.17691031,0.9097747,0.8850378,-0.25734973
19_31765,4,False,525.5938,7499.9053,4036.3535,Plasma_IgG,-0.17691031,1.6429917,-0.1512911,0.25407732
19_31768,3,False,440.39703,7497.1113,2330.9854,unknown,-0.17691031,0.236589,-0.1512911,-0.25734973
19_31770,0,False,590.4687,7504.534,3971.5579,Plasma_IgG,0.8015995,0.5153509,1.8608057,0.469756
19_31771,2,False,207.43231,7505.3716,4363.048,M1_macrophages,0.793004,-0.15783484,-0.1512911,0.18558675
19_31772,1,True,-90.53727,7503.5693,6712.718,Plasma_IgG,0.37521258,0.091018915,-0.1512911,1.1839013
19_31775,7,False,401.31183,7504.0815,3281.1128,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_31778,1,True,-36.381607,7500.0615,7321.516,Tumor,-0.17691031,-0.15783484,-0.1512911,0.18558675
19_31779,6,False,52.34535,7505.2153,8115.4946,Plasma_IgG,-0.17691031,1.7799151,-0.1512911,0.13336237
19_31781,8,False,446.18146,7498.8105,3452.8333,Germinal_Center_Plasma_IgM_B_cell,0.546181,-0.15783484,-0.1512911,-0.041671056
19_31782,0,False,594.93384,7496.0933,3758.9797,High_Endothelial_Venules,0.092886284,-0.15783484,-0.1512911,0.051773284
19_31783,0,False,498.8106,7501.951,4063.6392,Plasma_IgG,-0.17691031,1.537044,-0.1512911,-0.25734973
19_31784,0,False,153.5143,7497.86,4418.2197,Macrophages,-0.17691031,0.091018915,-0.1512911,0.051773284
19_31785,1,True,-102.48208,7507.5757,6556.3037,Tumor,-0.17691031,-0.15783484,0.55838305,0.26745197
19_31789,4,False,1596.3679,7502.9185,937.6005,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31790,7,False,346.13965,7495.1587,2806.573,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31791,8,False,432.94943,7508.9126,3055.521,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31792,2,False,660.0448,7502.8516,3894.3713,Plasma_IgA,0.37521258,-0.15783484,-0.1512911,0.051773284
19_31793,0,False,80.58774,7503.799,5149.6626,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31794,1,True,-100.871735,7504.7954,8398.395,Tumor,0.25930268,-0.15783484,-0.1512911,1.2650648
19_31797,3,False,1289.7256,7508.3003,1310.0098,High_Endothelial_Venules,-0.17691031,-0.15783484,-0.1512911,0.18558675
19_31802,6,False,372.9489,7504.67,4191.6113,M1_macrophages,1.0884778,0.5153509,-0.1512911,-0.25734973
19_31803,1,True,-177.97618,7506.995,6313.2886,Tumor,-0.17691031,0.091018915,-0.1512911,0.48250782
19_31804,6,False,74.33172,7505.8784,6843.694,Tumor,0.37521258,-0.15783484,-0.1512911,0.30289274
19_31807,4,False,1563.9863,7509.915,983.0343,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31808,3,False,549.87634,7499.444,2185.625,unknown,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31810,2,False,1414.8962,7514.75,1162.4739,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31811,7,False,985.09955,7503.657,1698.5173,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31813,7,False,340.62057,7502.8164,2698.8665,High_Endothelial_Venules,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31814,0,False,645.88184,7505.8564,3915.9258,Plasma_IgG,0.092886284,-0.15783484,-0.1512911,0.084492885
19_31815,1,True,-129.05927,7509.059,4756.597,Tumor,0.9405559,-0.15783484,1.4457586,0.9539125
19_31816,1,True,-140.6949,7503.6284,5691.0435,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31817,1,True,-71.34888,7509.8867,6965.5947,Tumor,-0.17691031,-0.15783484,0.6654216,1.6732041
19_31819,7,False,1198.7994,7509.9956,1426.5631,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31820,7,False,892.46075,7505.228,1798.8098,unknown,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31821,7,False,507.3867,7504.8677,3585.8137,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31822,3,False,561.21735,7499.4893,3700.4097,M1_macrophages,0.546181,-0.15783484,-0.1512911,-0.25734973
19_31823,4,False,551.29614,7504.3765,4011.0134,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31824,0,False,438.77103,7511.1514,4125.8677,Plasma_IgG,0.64500916,-0.15783484,-0.1512911,0.18558675
19_31826,1,True,-52.34535,7505.904,8167.8354,Tumor,0.8159776,-0.15783484,-0.1512911,-0.0062302863
19_31829,0,False,1441.924,7506.198,1125.048,unknown,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31830,7,False,1099.2179,7503.9404,1554.303,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31831,7,False,497.57654,7501.5166,3569.406,M1_macrophages,0.35965616,0.091018915,-0.1512911,-0.041671056
19_31832,4,False,327.23364,7502.165,4237.7495,Tumor,-0.17691031,-0.15783484,-0.1512911,0.26745197
19_31833,0,False,284.13977,7504.9585,4282.671,M1_macrophages,-0.17691031,0.091018915,0.86171067,0.18558675
19_31835,1,True,-212.09547,7509.705,7800.153,Tumor,-0.17691031,-0.15783484,-0.1512911,0.3844818
19_31840,1,True,-75.97566,7508.757,4977.4985,Tumor,-0.17691031,0.091018915,0.57617694,0.26745197
19_31843,4,False,1544.1023,7518.232,1013.157,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31844,8,False,393.80923,7515.614,2903.123,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31846,3,False,452.03674,7516.3335,3430.3896,M1_macrophages,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_31847,2,False,598.5364,7511.8096,3745.7278,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,0.3936159
19_31850,2,False,1944.1058,7515.4185,533.832,Plasma_IgG,-0.17691031,-0.15783484,0.8850378,-0.25734973
19_31855,4,False,1630.7281,7515.6895,904.46356,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31856,7,False,1152.1299,7515.4785,1492.9023,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31858,8,False,361.64114,7514.478,2792.2651,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31859,3,False,564.0916,7512.959,3686.1797,M1_macrophages,-0.17691031,0.091018915,-0.1512911,0.9019259
19_31860,2,False,633.3033,7504.0,3832.8533,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,0.051773284
19_31861,2,False,312.71005,7509.2266,4254.2803,Plasma_IgG,0.2960868,-0.15783484,-0.1512911,-0.25734973
19_31862,1,True,-97.53439,7514.2456,6995.0913,Tumor,-0.17691031,-0.15783484,-0.1512911,0.30289274
19_31866,3,False,847.91626,7513.339,1850.6211,unknown,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31867,3,False,416.89966,7512.582,2388.247,High_Endothelial_Venules,0.092886284,1.9613762,-0.1512911,0.52742934
19_31868,8,False,419.81537,7514.5586,3154.1584,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31869,4,False,1521.9978,7517.805,1038.498,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31871,3,False,627.2801,7512.7305,2100.5234,High_Endothelial_Venules,0.35965616,-0.15783484,-0.1512911,0.051773284
19_31874,8,False,356.63394,7515.683,2750.6501,Germinal_Center_Plasma_IgM_B_cell,0.6294527,-0.15783484,-0.1512911,-0.25734973
19_31875,8,False,426.89645,7507.4785,3099.8606,Tumor,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_31876,7,False,496.84988,7508.205,3551.2964,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31877,4,False,645.39856,7511.211,3846.1003,Plasma_IgG,0.37521258,0.236589,-0.1512911,0.18558675
19_31878,0,False,180.98796,7512.849,4394.9136,Tumor,1.572038,-0.15783484,0.61462086,0.084492885
19_31879,6,False,83.70351,7513.81,6810.967,M1_macrophages,0.546181,-0.15783484,-0.1512911,-0.25734973
19_31882,7,False,1089.4092,7514.641,1578.4261,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31883,7,False,652.51044,7512.6763,2070.6128,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31884,3,False,544.2621,7511.428,2202.033,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31885,8,False,406.9877,7509.8906,2962.804,unknown,0.3653865,-0.15783484,-0.1512911,-0.25734973
19_31887,4,False,461.9701,7513.5337,4102.73,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31888,1,True,-148.84903,7516.1245,5713.16,Tumor,-0.17691031,-0.15783484,0.57617694,-0.25734973
19_31890,1,True,-214.57394,7515.3213,7770.5947,Tumor,0.37521258,-0.15783484,-0.1512911,0.469756
19_31893,7,False,1224.8663,7518.7803,1400.0513,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31894,3,False,727.82294,7515.272,1985.1929,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,0.7266467,-0.1512911,0.65238494
19_31895,1,True,-49.26205,7517.118,5013.9106,Tumor,-0.17691031,-0.15783484,1.285851,0.469756
19_31900,3,False,953.3573,7517.3394,1738.0876,unknown,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31901,8,False,388.16226,7515.719,2875.3972,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31902,1,True,-158.07268,7518.0464,8488.289,Tumor,-0.17691031,-0.15783484,-0.1512911,0.2094484
19_31903,1,True,-204.62189,7519.799,8540.155,Tumor,-0.17691031,-0.15783484,-0.1512911,0.3917846
19_31904,5,False,2372.6396,7522.879,15.542436,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31906,3,False,1180.0344,7523.0166,1462.2914,High_Endothelial_Venules,-0.17691031,0.9091394,-0.1512911,-0.25734973
19_31907,8,False,360.05075,7516.2144,2774.002,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31908,8,False,420.37216,7518.988,3174.0735,Germinal_Center_Plasma_IgM_B_cell,0.546181,-0.15783484,-0.1512911,-0.25734973
19_31909,6,False,159.05577,7519.817,4421.332,M1_macrophages,-0.17691031,0.091018915,-0.1512911,0.6001605
19_31912,7,False,480.92944,7519.0986,2295.0674,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31913,8,False,383.48862,7519.4434,2853.102,M1_macrophages,0.5129384,-0.15783484,-0.1512911,-0.25734973
19_31914,0,False,522.61554,7515.191,3599.5344,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31915,3,False,624.1953,7521.376,3774.436,Plasma_IgG,-0.17691031,1.8950541,-0.1512911,-0.041671056
19_31916,1,True,-161.35156,7521.984,5680.3027,Tumor,-0.17691031,-0.15783484,0.40942973,0.14066516
19_31917,1,True,-102.56289,7517.4854,5821.776,Tumor,-0.17691031,-0.15783484,0.40942973,0.469756
19_31918,1,True,-195.37094,7522.6597,7829.046,Tumor,-0.17691031,-0.15783484,-0.1512911,0.5051968
19_31919,8,False,421.4882,7523.1104,3195.037,unknown,0.35965616,-0.15783484,-0.1512911,0.051773284
19_31920,4,False,660.74414,7516.1343,3870.9739,Plasma_IgG,-0.17691031,0.091018915,0.61462086,-0.041671056
19_31923,0,False,1115.7211,7520.552,1547.3684,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31924,0,False,442.64236,7517.1475,2351.2117,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31925,8,False,372.04416,7519.85,2814.5164,Germinal_Center_Plasma_IgM_B_cell,0.3653865,-0.15783484,-0.1512911,-0.25734973
19_31926,7,False,445.03772,7520.341,3402.562,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31927,7,False,1269.5269,7531.2095,1352.7924,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31928,0,False,543.3051,7526.3857,2215.7913,unknown,-0.17691031,-0.15783484,0.55838305,0.084492885
19_31930,3,False,479.1604,7522.615,3478.075,unknown,0.25930268,0.091018915,0.86171067,0.36089626
19_31931,2,False,589.3399,7523.5933,3715.0693,M1_macrophages,0.5331978,0.8417857,0.84780395,-0.0062302863
19_31933,7,False,587.2951,7521.917,2155.7063,T_cell,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_31934,3,False,511.75577,7530.5815,3535.4087,High_Endothelial_Venules,0.5331978,-0.15783484,-0.1512911,-0.041671056
19_31935,4,False,541.34875,7525.38,4024.2214,Plasma_IgG,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_31936,6,False,32.906544,7531.781,7339.335,CAM,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31938,7,False,613.25073,7530.4536,2129.7544,M1_macrophages,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31939,4,False,340.3587,7521.099,4228.7827,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_31940,7,False,998.43994,7523.6846,1692.224,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31941,3,False,513.28906,7521.9287,2252.223,T_cell,0.37521258,-0.15783484,-0.1512911,-0.25734973
19_31944,8,False,439.94528,7521.3545,3015.6836,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31945,3,False,533.0743,7519.527,3614.242,unknown,0.2960868,-0.15783484,0.61462086,-0.25734973
19_31946,0,False,634.74084,7520.1104,3797.9094,High_Endothelial_Venules,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31947,1,True,-133.17871,7529.839,7472.4995,Tumor,-0.17691031,-0.15783484,-0.1512911,0.7208755
19_31951,7,False,694.2174,7524.878,2029.2441,unknown,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31952,8,False,353.19128,7523.2754,2628.132,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_31953,6,False,77.79676,7528.4385,5175.6685,Germinal_Center_Plasma_IgM_B_cell,0.092886284,-0.15783484,-0.1512911,0.13336237
19_31957,7,False,885.916,7522.2534,1813.0414,unknown,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_31958,8,False,444.99075,7524.1074,3079.7002,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31959,2,False,133.14766,7529.78,4445.2515,M1_macrophages,-0.17691031,0.41998565,0.86171067,0.13336237
19_31960,6,False,45.69025,7523.91,4601.1914,Tumor,0.092886284,-0.15783484,0.40942973,-0.25734973
19_31961,1,True,-218.38034,7529.6606,6218.285,Tumor,-0.17691031,-0.15783484,0.55838305,0.5051968
19_31962,1,True,-71.87209,7533.544,6918.5205,Tumor,-0.17691031,-0.15783484,-0.1512911,1.8295051
19_31963,7,False,519.3422,7525.2715,3569.1467,High_Endothelial_Venules,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31964,5,False,294.58844,7529.8447,4278.5454,M1_macrophages,0.25930268,0.47779295,-0.1512911,-0.25734973
19_31965,1,True,-71.251434,7531.6343,4939.1504,Tumor,-0.17691031,-0.15783484,-0.1512911,0.42512706
19_31968,2,False,1399.3817,7533.5845,1193.6117,M1_macrophages,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31969,0,False,552.61395,7532.746,3631.1128,M1_macrophages,-0.17691031,-0.15783484,0.55838305,-0.041671056
19_31970,2,False,658.8112,7532.1543,3832.236,Plasma_IgG,-0.17691031,0.236589,-0.1512911,-0.041671056
19_31971,6,False,373.70023,7528.4546,4196.2417,Tumor,-0.17691031,1.4265264,-0.1512911,-0.041671056
19_31972,6,False,26.230536,7526.9976,5980.469,Tumor,1.0191782,0.236589,-0.1512911,-0.0062302863
19_31973,1,True,-32.906544,7529.4893,7306.5083,Tumor,-0.17691031,-0.15783484,-0.1512911,0.30289274
19_31975,0,False,1373.5065,7533.437,1224.957,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_31976,7,False,1334.1667,7534.514,1274.123,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31977,7,False,1141.4543,7534.1157,1524.7167,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31978,2,False,479.26135,7529.1646,4088.086,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31979,2,False,103.91356,7531.8403,4476.354,M1_macrophages,-0.17691031,1.1586286,0.6654216,-0.041671056
19_31983,8,False,438.14526,7533.0977,2987.7031,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31984,1,True,-101.5852,7532.669,6081.896,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_31990,4,False,1620.4711,7535.987,931.98004,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_31993,7,False,427.64117,7531.29,2964.948,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31994,2,False,651.40955,7534.4844,3806.9731,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31995,2,False,242.52576,7529.958,4331.4824,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_31996,1,True,-94.82183,7535.686,5370.53,Tumor,0.56588334,-0.15783484,-0.1512911,0.70273894
19_31997,1,True,-72.480705,7530.694,8047.6396,Tumor,-0.17691031,-0.15783484,-0.1512911,0.2094484
19_31998,0,False,318.6977,7530.0522,4253.933,Tumor,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_31999,6,False,52.077885,7530.6094,5139.4414,M1_macrophages,0.5129384,0.091018915,-0.1512911,-0.25734973
19_32006,7,False,366.66733,7533.142,2574.5867,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32007,7,False,363.76187,7532.7417,2597.5466,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32008,8,False,452.33728,7538.6924,3117.2917,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32010,1,True,-80.72666,7536.572,4988.9927,Tumor,-0.17691031,-0.15783484,1.0017183,0.5600834
19_32012,4,False,1513.2838,7542.347,1063.4978,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_32013,7,False,577.40295,7533.671,2177.3977,T_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32014,7,False,477.68893,7539.1494,2322.669,T_cell,0.5331978,-0.15783484,-0.1512911,0.084492885
19_32015,3,False,446.02942,7536.7305,2371.952,High_Endothelial_Venules,-0.17691031,-0.15783484,-0.1512911,0.084492885
19_32016,1,True,-145.61804,7532.4355,5746.7607,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_32020,8,False,478.45905,7535.062,3452.6921,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32021,1,True,-112.05267,7538.089,8251.145,Tumor,-0.17691031,-0.15783484,-0.1512911,0.4497882
19_32026,7,False,951.7503,7536.541,1747.58,unknown,-0.17691031,0.091018915,-0.1512911,0.40126544
19_32027,7,False,750.05524,7536.9224,1971.7246,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,0.8417857,-0.1512911,-0.25734973
19_32028,7,False,723.84937,7543.6963,2005.9738,T_cell,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_32029,3,False,570.5828,7538.8936,3656.9976,M1_macrophages,0.2960868,-0.15783484,-0.1512911,-0.041671056
19_32030,3,False,181.65137,7536.7476,4392.3237,High_Endothelial_Venules,-0.17691031,0.236589,0.40942973,0.17400761
19_32034,7,False,1081.851,7540.2876,1608.9545,High_Endothelial_Venules,-0.17691031,-0.15783484,-0.1512911,0.18558675
19_32035,3,False,613.9083,7538.318,3736.5562,High_Endothelial_Venules,0.2960868,0.091018915,-0.1512911,-0.041671056
19_32037,7,False,1297.4498,7537.6055,1322.3783,T_cell,-0.17691031,0.091018915,-0.1512911,-0.041671056
19_32040,8,False,443.87558,7536.5405,3142.3198,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32042,3,False,538.7913,7540.7866,3582.425,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32043,0,False,572.4862,7553.449,3997.108,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32044,6,False,353.64572,7542.2397,4217.284,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_32045,6,False,271.76312,7546.603,4299.1865,M1_macrophages,0.25930268,-0.15783484,0.86171067,-0.25734973
19_32046,1,True,-38.663536,7542.0728,5305.6416,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_32047,1,True,-26.230536,7541.7764,5958.7983,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
